"i","lon","lat","x","y","z","gbli","land"
2973,-144.84375,-29.933689840686,-1,-0.704279460865044,-0.704279460865044,3398,TRUE
2974,-142.03125,-29.0397439515607,-1,-0.780407659653943,-0.704279460865044,3399,TRUE
2975,-139.21875,-28.0704039441713,-1,-0.86260593225674,-0.704279460865044,3544,TRUE
2976,-136.40625,-27.024870971654,-1,-0.952079146700925,-0.704279460865044,3545,TRUE
2977,136.40625,-29.4754799415932,-1,0.952079146700925,-0.780407659653944,3367,FALSE
2978,139.21875,-30.5801820745676,-1,0.86260593225674,-0.780407659653944,3368,FALSE
2979,142.03125,-31.6011424249813,-1,0.780407659653944,-0.780407659653944,3225,FALSE
2980,144.84375,-32.5398891846768,-1,0.704279460865044,-0.780407659653944,3226,FALSE
2981,147.65625,-33.3980705181159,-1,0.633243016177569,-0.780407659653944,3227,FALSE
2982,150.46875,-34.1773890322857,-1,0.566493002730344,-0.780407659653944,3084,FALSE
2983,153.28125,-34.8795465258485,-1,0.503357699799294,-0.780407659653944,3085,TRUE
2984,156.09375,-35.5061980603801,-1,0.443269513890864,-0.780407659653944,3086,TRUE
2985,158.90625,-36.0589142845065,-1,0.385742566271121,-0.780407659653944,3088,TRUE
2986,161.71875,-36.5391509220389,-1,0.330355377344334,-0.780407659653944,2945,TRUE
2987,164.53125,-36.9482243792233,-1,0.276737270140414,-0.780407659653944,2946,TRUE
2988,167.34375,-37.2872925113716,-1,0.224557509317129,-0.780407659653944,2947,TRUE
2989,170.15625,-37.5573396985646,-1,0.173516460137856,-0.780407659653944,2948,TRUE
2990,172.96875,-37.7591655018584,-1,0.123338236136739,-0.780407659653944,2949,TRUE
2991,175.78125,-37.8933762976299,-1,0.0737644315224494,-0.780407659653944,2950,FALSE
2992,178.59375,-37.9603794136285,-1,0.0245486221089256,-0.780407659653944,2951,TRUE
2993,-178.59375,-37.9603794136285,-1,-0.0245486221089253,-0.780407659653944,2953,TRUE
2994,-175.78125,-37.8933762976299,-1,-0.0737644315224492,-0.780407659653944,2954,TRUE
2995,-172.96875,-37.7591655018584,-1,-0.123338236136739,-0.780407659653944,2955,TRUE
2996,-170.15625,-37.5573396985646,-1,-0.173516460137856,-0.780407659653944,2956,TRUE
2997,-167.34375,-37.2872925113716,-1,-0.224557509317129,-0.780407659653944,2957,TRUE
2998,-164.53125,-36.9482243792233,-1,-0.276737270140414,-0.780407659653944,2958,TRUE
2999,-161.71875,-36.5391509220389,-1,-0.330355377344334,-0.780407659653944,2959,TRUE
3000,-158.90625,-36.0589142845065,-1,-0.385742566271121,-0.780407659653944,3104,TRUE
3001,-156.09375,-35.5061980603801,-1,-0.443269513890864,-0.780407659653944,3106,TRUE
3002,-153.28125,-34.8795465258485,-1,-0.503357699799294,-0.780407659653944,3107,TRUE
3003,-150.46875,-34.1773890322857,-1,-0.566493002730344,-0.780407659653944,3108,TRUE
3004,-147.65625,-33.3980705181159,-1,-0.633243016177569,-0.780407659653944,3253,TRUE
3005,-144.84375,-32.5398891846768,-1,-0.704279460865044,-0.780407659653944,3254,TRUE
3006,-142.03125,-31.6011424249813,-1,-0.780407659653943,-0.780407659653944,3255,TRUE
3007,-139.21875,-30.5801820745676,-1,-0.86260593225674,-0.780407659653944,3400,TRUE
3008,-136.40625,-29.4754799415932,-1,-0.952079146700925,-0.780407659653944,3401,TRUE
3009,136.40625,-31.9946625780954,-1,0.952079146700925,-0.86260593225674,3223,FALSE
3010,139.21875,-33.1514788253061,-1,0.86260593225674,-0.86260593225674,3224,FALSE
3011,142.03125,-34.2169678057215,-1,0.780407659653944,-0.86260593225674,3081,FALSE
3012,144.84375,-35.1935380731489,-1,0.704279460865044,-0.86260593225674,3082,FALSE
3013,147.65625,-36.0836562335781,-1,0.633243016177569,-0.86260593225674,3083,FALSE
3014,150.46875,-36.8897745698399,-1,0.566493002730344,-0.86260593225674,2940,TRUE
3015,153.28125,-37.6142724290337,-1,0.503357699799294,-0.86260593225674,2941,TRUE
3016,156.09375,-38.2594095021094,-1,0.443269513890864,-0.86260593225674,2942,TRUE
3017,158.90625,-38.8272891518556,-1,0.385742566271121,-0.86260593225674,2800,TRUE
3018,161.71875,-39.3198300660071,-1,0.330355377344334,-0.86260593225674,2801,TRUE
3019,164.53125,-39.7387446859875,-1,0.276737270140414,-0.86260593225674,2802,TRUE
3020,167.34375,-40.0855230604284,-1,0.224557509317129,-0.86260593225674,2803,TRUE
3021,170.15625,-40.3614209771491,-1,0.173516460137856,-0.86260593225674,2804,TRUE
3022,172.96875,-40.567451426221,-1,0.123338236136739,-0.86260593225674,2805,TRUE
3023,175.78125,-40.7043786340389,-1,0.0737644315224494,-0.86260593225674,2806,FALSE
3024,178.59375,-40.7727140817893,-1,0.0245486221089256,-0.86260593225674,2807,TRUE
3025,-178.59375,-40.7727140817893,-1,-0.0245486221089253,-0.86260593225674,2809,TRUE
3026,-175.78125,-40.7043786340389,-1,-0.0737644315224492,-0.86260593225674,2810,TRUE
3027,-172.96875,-40.567451426221,-1,-0.123338236136739,-0.86260593225674,2811,TRUE
3028,-170.15625,-40.3614209771491,-1,-0.173516460137856,-0.86260593225674,2812,TRUE
3029,-167.34375,-40.0855230604284,-1,-0.224557509317129,-0.86260593225674,2813,TRUE
3030,-164.53125,-39.7387446859875,-1,-0.276737270140414,-0.86260593225674,2814,TRUE
3031,-161.71875,-39.3198300660071,-1,-0.330355377344334,-0.86260593225674,2815,TRUE
3032,-158.90625,-38.8272891518556,-1,-0.385742566271121,-0.86260593225674,2816,TRUE
3033,-156.09375,-38.2594095021094,-1,-0.443269513890864,-0.86260593225674,2962,TRUE
3034,-153.28125,-37.6142724290337,-1,-0.503357699799294,-0.86260593225674,2963,TRUE
3035,-150.46875,-36.8897745698399,-1,-0.566493002730344,-0.86260593225674,2964,TRUE
3036,-147.65625,-36.0836562335781,-1,-0.633243016177569,-0.86260593225674,3109,TRUE
3037,-144.84375,-35.1935380731489,-1,-0.704279460865044,-0.86260593225674,3110,TRUE
3038,-142.03125,-34.2169678057215,-1,-0.780407659653943,-0.86260593225674,3111,TRUE
3039,-139.21875,-33.1514788253061,-1,-0.86260593225674,-0.86260593225674,3256,TRUE
3040,-136.40625,-31.9946625780954,-1,-0.952079146700925,-0.86260593225674,3257,TRUE
3041,136.40625,-34.5878376669217,-1,0.952079146700925,-0.952079146700925,3079,TRUE
3042,139.21875,-35.7886914506329,-1,0.86260593225674,-0.952079146700925,3080,TRUE
3043,142.03125,-36.8907272439968,-1,0.780407659653944,-0.952079146700925,2937,FALSE
3044,144.84375,-37.8973845772804,-1,0.704279460865044,-0.952079146700925,2938,TRUE
3045,147.65625,-38.812067116134,-1,0.633243016177569,-0.952079146700925,2795,TRUE
3046,150.46875,-39.6380678986254,-1,0.566493002730344,-0.952079146700925,2796,TRUE
3047,153.28125,-40.3785118656241,-1,0.503357699799294,-0.952079146700925,2797,TRUE
3048,156.09375,-41.036312624097,-1,0.443269513890864,-0.952079146700925,2798,TRUE
3049,158.90625,-41.6141406622104,-1,0.385742566271121,-0.952079146700925,2656,TRUE
3050,161.71875,-42.1144005784114,-1,0.330355377344334,-0.952079146700925,2657,TRUE
3051,164.53125,-42.5392152466081,-1,0.276737270140414,-0.952079146700925,2658,TRUE
3052,167.34375,-42.8904151871785,-1,0.224557509317129,-0.952079146700925,2659,TRUE
3053,170.15625,-43.1695317330691,-1,0.173516460137856,-0.952079146700925,2660,FALSE
3054,172.96875,-43.377792865062,-1,0.123338236136739,-0.952079146700925,2661,TRUE
3055,175.78125,-43.516120839671,-1,0.0737644315224494,-0.952079146700925,2662,TRUE
3056,178.59375,-43.5851309500714,-1,0.0245486221089256,-0.952079146700925,2663,TRUE
3057,-178.59375,-43.5851309500714,-1,-0.0245486221089253,-0.952079146700925,2665,TRUE
3058,-175.78125,-43.516120839671,-1,-0.0737644315224492,-0.952079146700925,2666,TRUE
3059,-172.96875,-43.377792865062,-1,-0.123338236136739,-0.952079146700925,2667,TRUE
3060,-170.15625,-43.1695317330691,-1,-0.173516460137856,-0.952079146700925,2668,TRUE
3061,-167.34375,-42.8904151871785,-1,-0.224557509317129,-0.952079146700925,2669,TRUE
3062,-164.53125,-42.5392152466081,-1,-0.276737270140414,-0.952079146700925,2670,TRUE
3063,-161.71875,-42.1144005784114,-1,-0.330355377344334,-0.952079146700925,2671,TRUE
3064,-158.90625,-41.6141406622104,-1,-0.385742566271121,-0.952079146700925,2672,TRUE
3065,-156.09375,-41.036312624097,-1,-0.443269513890864,-0.952079146700925,2818,TRUE
3066,-153.28125,-40.3785118656241,-1,-0.503357699799294,-0.952079146700925,2819,TRUE
3067,-150.46875,-39.6380678986254,-1,-0.566493002730344,-0.952079146700925,2820,TRUE
3068,-147.65625,-38.812067116134,-1,-0.633243016177569,-0.952079146700925,2821,TRUE
3069,-144.84375,-37.8973845772804,-1,-0.704279460865044,-0.952079146700925,2966,TRUE
3070,-142.03125,-36.8907272439968,-1,-0.780407659653943,-0.952079146700925,2967,TRUE
3071,-139.21875,-35.7886914506329,-1,-0.86260593225674,-0.952079146700925,3112,TRUE
3072,-136.40625,-34.5878376669217,-1,-0.952079146700925,-0.952079146700925,3113,TRUE
3073,-133.59375,34.5878376669217,-0.952079146700925,-1,0.952079146700925,7147,TRUE
3074,-130.78125,35.7886914506329,-0.86260593225674,-1,0.952079146700925,7148,TRUE
3075,-127.96875,36.8907272439968,-0.780407659653943,-1,0.952079146700925,7293,TRUE
3076,-125.15625,37.8973845772804,-0.704279460865044,-1,0.952079146700925,7294,TRUE
3077,-122.34375,38.812067116134,-0.633243016177569,-1,0.952079146700925,7439,FALSE
3078,-119.53125,39.6380678986254,-0.566493002730344,-1,0.952079146700925,7440,FALSE
3079,-116.71875,40.3785118656241,-0.503357699799294,-1,0.952079146700925,7441,FALSE
3080,-113.90625,41.036312624097,-0.443269513890864,-1,0.952079146700925,7442,FALSE
3081,-111.09375,41.6141406622104,-0.385742566271121,-1,0.952079146700925,7588,FALSE
3082,-108.28125,42.1144005784114,-0.330355377344334,-1,0.952079146700925,7589,FALSE
3083,-105.46875,42.5392152466081,-0.276737270140414,-1,0.952079146700925,7590,FALSE
3084,-102.65625,42.8904151871785,-0.224557509317129,-1,0.952079146700925,7591,FALSE
3085,-99.84375,43.1695317330691,-0.173516460137856,-1,0.952079146700925,7592,FALSE
3086,-97.03125,43.377792865062,-0.123338236136739,-1,0.952079146700925,7593,FALSE
3087,-94.21875,43.516120839671,-0.0737644315224492,-1,0.952079146700925,7594,FALSE
3088,-91.40625,43.5851309500714,-0.0245486221089254,-1,0.952079146700925,7595,FALSE
3089,-88.59375,43.5851309500714,0.0245486221089255,-1,0.952079146700925,7597,FALSE
3090,-85.78125,43.516120839671,0.0737644315224493,-1,0.952079146700925,7598,FALSE
3091,-82.96875,43.377792865062,0.123338236136739,-1,0.952079146700925,7599,FALSE
3092,-80.15625,43.1695317330691,0.173516460137856,-1,0.952079146700925,7600,FALSE
3093,-77.34375,42.8904151871785,0.224557509317129,-1,0.952079146700925,7601,FALSE
3094,-74.53125,42.5392152466081,0.276737270140414,-1,0.952079146700925,7602,FALSE
3095,-71.71875,42.1144005784114,0.330355377344334,-1,0.952079146700925,7603,FALSE
3096,-68.90625,41.6141406622104,0.385742566271121,-1,0.952079146700925,7604,TRUE
3097,-66.09375,41.036312624097,0.443269513890864,-1,0.952079146700925,7462,TRUE
3098,-63.28125,40.3785118656241,0.503357699799294,-1,0.952079146700925,7463,TRUE
3099,-60.46875,39.6380678986254,0.566493002730344,-1,0.952079146700925,7464,TRUE
3100,-57.65625,38.812067116134,0.633243016177569,-1,0.952079146700925,7465,TRUE
3101,-54.84375,37.8973845772804,0.704279460865044,-1,0.952079146700925,7322,TRUE
3102,-52.03125,36.8907272439968,0.780407659653944,-1,0.952079146700925,7323,TRUE
3103,-49.21875,35.7886914506329,0.86260593225674,-1,0.952079146700925,7180,TRUE
3104,-46.40625,34.5878376669217,0.952079146700925,-1,0.952079146700925,7181,TRUE
3105,-133.59375,31.9946625780954,-0.952079146700925,-1,0.86260593225674,7003,TRUE
3106,-130.78125,33.1514788253061,-0.86260593225674,-1,0.86260593225674,7004,TRUE
3107,-127.96875,34.2169678057215,-0.780407659653943,-1,0.86260593225674,7149,TRUE
3108,-125.15625,35.1935380731489,-0.704279460865044,-1,0.86260593225674,7150,TRUE
3109,-122.34375,36.0836562335781,-0.633243016177569,-1,0.86260593225674,7151,TRUE
3110,-119.53125,36.8897745698399,-0.566493002730344,-1,0.86260593225674,7296,FALSE
3111,-116.71875,37.6142724290337,-0.503357699799294,-1,0.86260593225674,7297,FALSE
3112,-113.90625,38.2594095021094,-0.443269513890864,-1,0.86260593225674,7298,FALSE
3113,-111.09375,38.8272891518556,-0.385742566271121,-1,0.86260593225674,7444,FALSE
3114,-108.28125,39.3198300660071,-0.330355377344334,-1,0.86260593225674,7445,FALSE
3115,-105.46875,39.7387446859875,-0.276737270140414,-1,0.86260593225674,7446,FALSE
3116,-102.65625,40.0855230604284,-0.224557509317129,-1,0.86260593225674,7447,FALSE
3117,-99.84375,40.3614209771491,-0.173516460137856,-1,0.86260593225674,7448,FALSE
3118,-97.03125,40.567451426221,-0.123338236136739,-1,0.86260593225674,7449,FALSE
3119,-94.21875,40.7043786340389,-0.0737644315224492,-1,0.86260593225674,7450,FALSE
3120,-91.40625,40.7727140817893,-0.0245486221089254,-1,0.86260593225674,7451,FALSE
3121,-88.59375,40.7727140817893,0.0245486221089255,-1,0.86260593225674,7453,FALSE
3122,-85.78125,40.7043786340389,0.0737644315224493,-1,0.86260593225674,7454,FALSE
3123,-82.96875,40.567451426221,0.123338236136739,-1,0.86260593225674,7455,FALSE
3124,-80.15625,40.3614209771491,0.173516460137856,-1,0.86260593225674,7456,FALSE
3125,-77.34375,40.0855230604284,0.224557509317129,-1,0.86260593225674,7457,FALSE
3126,-74.53125,39.7387446859875,0.276737270140414,-1,0.86260593225674,7458,FALSE
3127,-71.71875,39.3198300660071,0.330355377344334,-1,0.86260593225674,7459,TRUE
3128,-68.90625,38.8272891518556,0.385742566271121,-1,0.86260593225674,7460,TRUE
3129,-66.09375,38.2594095021094,0.443269513890864,-1,0.86260593225674,7318,TRUE
3130,-63.28125,37.6142724290337,0.503357699799294,-1,0.86260593225674,7319,TRUE
3131,-60.46875,36.8897745698399,0.566493002730344,-1,0.86260593225674,7320,TRUE
3132,-57.65625,36.0836562335781,0.633243016177569,-1,0.86260593225674,7177,TRUE
3133,-54.84375,35.1935380731489,0.704279460865044,-1,0.86260593225674,7178,TRUE
3134,-52.03125,34.2169678057215,0.780407659653944,-1,0.86260593225674,7179,TRUE
3135,-49.21875,33.1514788253061,0.86260593225674,-1,0.86260593225674,7036,TRUE
3136,-46.40625,31.9946625780954,0.952079146700925,-1,0.86260593225674,7037,TRUE
3137,-133.59375,29.4754799415932,-0.952079146700925,-1,0.780407659653944,6859,TRUE
3138,-130.78125,30.5801820745676,-0.86260593225674,-1,0.780407659653944,6860,TRUE
3139,-127.96875,31.6011424249813,-0.780407659653943,-1,0.780407659653944,7005,TRUE
3140,-125.15625,32.5398891846768,-0.704279460865044,-1,0.780407659653944,7006,TRUE
3141,-122.34375,33.3980705181159,-0.633243016177569,-1,0.780407659653944,7007,TRUE
3142,-119.53125,34.1773890322857,-0.566493002730344,-1,0.780407659653944,7152,TRUE
3143,-116.71875,34.8795465258485,-0.503357699799294,-1,0.780407659653944,7153,FALSE
3144,-113.90625,35.5061980603801,-0.443269513890864,-1,0.780407659653944,7154,FALSE
3145,-111.09375,36.0589142845065,-0.385742566271121,-1,0.780407659653944,7156,FALSE
3146,-108.28125,36.5391509220389,-0.330355377344334,-1,0.780407659653944,7301,FALSE
3147,-105.46875,36.9482243792233,-0.276737270140414,-1,0.780407659653944,7302,FALSE
3148,-102.65625,37.2872925113716,-0.224557509317129,-1,0.780407659653944,7303,FALSE
3149,-99.84375,37.5573396985646,-0.173516460137856,-1,0.780407659653944,7304,FALSE
3150,-97.03125,37.7591655018584,-0.123338236136739,-1,0.780407659653944,7305,FALSE
3151,-94.21875,37.8933762976299,-0.0737644315224492,-1,0.780407659653944,7306,FALSE
3152,-91.40625,37.9603794136285,-0.0245486221089254,-1,0.780407659653944,7307,FALSE
3153,-88.59375,37.9603794136285,0.0245486221089255,-1,0.780407659653944,7309,FALSE
3154,-85.78125,37.8933762976299,0.0737644315224493,-1,0.780407659653944,7310,FALSE
3155,-82.96875,37.7591655018584,0.123338236136739,-1,0.780407659653944,7311,FALSE
3156,-80.15625,37.5573396985646,0.173516460137856,-1,0.780407659653944,7312,FALSE
3157,-77.34375,37.2872925113716,0.224557509317129,-1,0.780407659653944,7313,FALSE
3158,-74.53125,36.9482243792233,0.276737270140414,-1,0.780407659653944,7314,TRUE
3159,-71.71875,36.5391509220389,0.330355377344334,-1,0.780407659653944,7315,TRUE
3160,-68.90625,36.0589142845065,0.385742566271121,-1,0.780407659653944,7172,TRUE
3161,-66.09375,35.5061980603801,0.443269513890864,-1,0.780407659653944,7174,TRUE
3162,-63.28125,34.8795465258485,0.503357699799294,-1,0.780407659653944,7175,TRUE
3163,-60.46875,34.1773890322857,0.566493002730344,-1,0.780407659653944,7176,TRUE
3164,-57.65625,33.3980705181159,0.633243016177569,-1,0.780407659653944,7033,TRUE
3165,-54.84375,32.5398891846768,0.704279460865044,-1,0.780407659653944,7034,TRUE
3166,-52.03125,31.6011424249813,0.780407659653944,-1,0.780407659653944,7035,TRUE
3167,-49.21875,30.5801820745676,0.86260593225674,-1,0.780407659653944,6892,TRUE
3168,-46.40625,29.4754799415932,0.952079146700925,-1,0.780407659653944,6893,TRUE
3169,-133.59375,27.024870971654,-0.952079146700925,-1,0.704279460865044,6715,TRUE
3170,-130.78125,28.0704039441713,-0.86260593225674,-1,0.704279460865044,6716,TRUE
3171,-127.96875,29.0397439515607,-0.780407659653943,-1,0.704279460865044,6861,TRUE
3172,-125.15625,29.933689840686,-0.704279460865044,-1,0.704279460865044,6862,TRUE
3173,-122.34375,30.7531962138985,-0.633243016177569,-1,0.704279460865044,6863,TRUE
3174,-119.53125,31.4993172425684,-0.566493002730344,-1,0.704279460865044,7008,TRUE
3175,-116.71875,32.1731576738169,-0.503357699799294,-1,0.704279460865044,7009,FALSE
3176,-113.90625,32.7758307053597,-0.443269513890864,-1,0.704279460865044,7010,FALSE
3177,-111.09375,33.308422237106,-0.385742566271121,-1,0.704279460865044,7012,FALSE
3178,-108.28125,33.7719609170297,-0.330355377344334,-1,0.704279460865044,7157,FALSE
3179,-105.46875,34.1673933656391,-0.276737270140414,-1,0.704279460865044,7158,FALSE
3180,-102.65625,34.4955639729729,-0.224557509317129,-1,0.704279460865044,7159,FALSE
3181,-99.84375,34.7571987019589,-0.173516460137856,-1,0.704279460865044,7160,FALSE
3182,-97.03125,34.9528923923278,-0.123338236136739,-1,0.704279460865044,7161,FALSE
3183,-94.21875,35.0830991327259,-0.0737644315224492,-1,0.704279460865044,7162,FALSE
3184,-91.40625,35.1481253499642,-0.0245486221089254,-1,0.704279460865044,7163,FALSE
3185,-88.59375,35.1481253499642,0.0245486221089255,-1,0.704279460865044,7165,FALSE
3186,-85.78125,35.0830991327259,0.0737644315224493,-1,0.704279460865044,7166,FALSE
3187,-82.96875,34.9528923923278,0.123338236136739,-1,0.704279460865044,7167,FALSE
3188,-80.15625,34.7571987019589,0.173516460137856,-1,0.704279460865044,7168,FALSE
3189,-77.34375,34.4955639729729,0.224557509317129,-1,0.704279460865044,7169,TRUE
3190,-74.53125,34.1673933656391,0.276737270140414,-1,0.704279460865044,7170,TRUE
3191,-71.71875,33.7719609170297,0.330355377344334,-1,0.704279460865044,7171,TRUE
3192,-68.90625,33.308422237106,0.385742566271121,-1,0.704279460865044,7028,TRUE
3193,-66.09375,32.7758307053597,0.443269513890864,-1,0.704279460865044,7030,TRUE
3194,-63.28125,32.1731576738169,0.503357699799294,-1,0.704279460865044,7031,TRUE
3195,-60.46875,31.4993172425684,0.566493002730344,-1,0.704279460865044,7032,TRUE
3196,-57.65625,30.7531962138985,0.633243016177569,-1,0.704279460865044,6889,TRUE
3197,-54.84375,29.933689840686,0.704279460865044,-1,0.704279460865044,6890,TRUE
3198,-52.03125,29.0397439515607,0.780407659653944,-1,0.704279460865044,6891,TRUE
3199,-49.21875,28.0704039441713,0.86260593225674,-1,0.704279460865044,6748,TRUE
3200,-46.40625,27.024870971654,0.952079146700925,-1,0.704279460865044,6749,TRUE
3201,-133.59375,24.6373453746825,-0.952079146700925,-1,0.633243016177569,6571,TRUE
3202,-130.78125,25.6175880942637,-0.86260593225674,-1,0.633243016177569,6572,TRUE
3203,-127.96875,26.52905215067,-0.780407659653943,-1,0.633243016177569,6717,TRUE
3204,-125.15625,27.3719524645757,-0.704279460865044,-1,0.633243016177569,6718,TRUE
3205,-122.34375,28.1466751902467,-0.633243016177569,-1,0.633243016177569,6719,TRUE
3206,-119.53125,28.8537318339977,-0.566493002730344,-1,0.633243016177569,6864,TRUE
3207,-116.71875,29.4937180509642,-0.503357699799294,-1,0.633243016177569,6865,TRUE
3208,-113.90625,30.0672771820023,-0.443269513890864,-1,0.633243016177569,6866,TRUE
3209,-111.09375,30.5750684261061,-0.385742566271121,-1,0.633243016177569,6868,FALSE
3210,-108.28125,31.0177394304479,-0.330355377344334,-1,0.633243016177569,6869,FALSE
3211,-105.46875,31.3959030115059,-0.276737270140414,-1,0.633243016177569,7014,FALSE
3212,-102.65625,31.7101176882444,-0.224557509317129,-1,0.633243016177569,7015,FALSE
3213,-99.84375,31.9608717040583,-0.173516460137856,-1,0.633243016177569,7016,FALSE
3214,-97.03125,32.1485702313572,-0.123338236136739,-1,0.633243016177569,7017,FALSE
3215,-94.21875,32.2735254855488,-0.0737644315224492,-1,0.633243016177569,7018,FALSE
3216,-91.40625,32.3359495192458,-0.0245486221089254,-1,0.633243016177569,7019,FALSE
3217,-88.59375,32.3359495192458,0.0245486221089255,-1,0.633243016177569,7021,FALSE
3218,-85.78125,32.2735254855488,0.0737644315224493,-1,0.633243016177569,7022,FALSE
3219,-82.96875,32.1485702313572,0.123338236136739,-1,0.633243016177569,7023,FALSE
3220,-80.15625,31.9608717040583,0.173516460137856,-1,0.633243016177569,7024,TRUE
3221,-77.34375,31.7101176882444,0.224557509317129,-1,0.633243016177569,7025,TRUE
3222,-74.53125,31.3959030115059,0.276737270140414,-1,0.633243016177569,7026,TRUE
3223,-71.71875,31.0177394304479,0.330355377344334,-1,0.633243016177569,6883,TRUE
3224,-68.90625,30.5750684261061,0.385742566271121,-1,0.633243016177569,6884,TRUE
3225,-66.09375,30.0672771820023,0.443269513890864,-1,0.633243016177569,6886,TRUE
3226,-63.28125,29.4937180509642,0.503357699799294,-1,0.633243016177569,6887,TRUE
3227,-60.46875,28.8537318339977,0.566493002730344,-1,0.633243016177569,6888,TRUE
3228,-57.65625,28.1466751902467,0.633243016177569,-1,0.633243016177569,6745,TRUE
3229,-54.84375,27.3719524645757,0.704279460865044,-1,0.633243016177569,6746,TRUE
3230,-52.03125,26.52905215067,0.780407659653944,-1,0.633243016177569,6747,TRUE
3231,-49.21875,25.6175880942637,0.86260593225674,-1,0.633243016177569,6604,TRUE
3232,-46.40625,24.6373453746825,0.952079146700925,-1,0.633243016177569,6605,TRUE
3233,-133.59375,22.3074062926486,-0.952079146700925,-1,0.566493002730344,6427,TRUE
3234,-130.78125,23.2170827799185,-0.86260593225674,-1,0.566493002730344,6428,TRUE
3235,-127.96875,24.0651917878168,-0.780407659653943,-1,0.566493002730344,6573,TRUE
3236,-125.15625,24.8515000492541,-0.704279460865044,-1,0.566493002730344,6574,TRUE
3237,-122.34375,25.5759460832167,-0.633243016177569,-1,0.566493002730344,6575,TRUE
3238,-119.53125,26.2386044650576,-0.566493002730344,-1,0.566493002730344,6576,TRUE
3239,-116.71875,26.8396528733221,-0.503357699799294,-1,0.566493002730344,6721,TRUE
3240,-113.90625,27.3793421717918,-0.443269513890864,-1,0.566493002730344,6722,FALSE
3241,-111.09375,27.8579696469629,-0.385742566271121,-1,0.566493002730344,6724,TRUE
3242,-108.28125,28.2758554156729,-0.330355377344334,-1,0.566493002730344,6725,FALSE
3243,-105.46875,28.6333219421081,-0.276737270140414,-1,0.566493002730344,6726,FALSE
3244,-102.65625,28.9306765541957,-0.224557509317129,-1,0.566493002730344,6871,FALSE
3245,-99.84375,29.1681968222753,-0.173516460137856,-1,0.566493002730344,6872,FALSE
3246,-97.03125,29.3461186539347,-0.123338236136739,-1,0.566493002730344,6873,FALSE
3247,-94.21875,29.4646269642378,-0.0737644315224492,-1,0.566493002730344,6874,TRUE
3248,-91.40625,29.523848796953,-0.0245486221089254,-1,0.566493002730344,6875,TRUE
3249,-88.59375,29.523848796953,0.0245486221089255,-1,0.566493002730344,6877,TRUE
3250,-85.78125,29.4646269642378,0.0737644315224493,-1,0.566493002730344,6878,TRUE
3251,-82.96875,29.3461186539347,0.123338236136739,-1,0.566493002730344,6879,TRUE
3252,-80.15625,29.1681968222753,0.173516460137856,-1,0.566493002730344,6880,TRUE
3253,-77.34375,28.9306765541957,0.224557509317129,-1,0.566493002730344,6881,TRUE
3254,-74.53125,28.6333219421081,0.276737270140414,-1,0.566493002730344,6738,TRUE
3255,-71.71875,28.2758554156729,0.330355377344334,-1,0.566493002730344,6739,TRUE
3256,-68.90625,27.8579696469629,0.385742566271121,-1,0.566493002730344,6740,TRUE
3257,-66.09375,27.3793421717918,0.443269513890864,-1,0.566493002730344,6742,TRUE
3258,-63.28125,26.8396528733221,0.503357699799294,-1,0.566493002730344,6743,TRUE
3259,-60.46875,26.2386044650576,0.566493002730344,-1,0.566493002730344,6600,TRUE
3260,-57.65625,25.5759460832167,0.633243016177569,-1,0.566493002730344,6601,TRUE
3261,-54.84375,24.8515000492541,0.704279460865044,-1,0.566493002730344,6602,TRUE
3262,-52.03125,24.0651917878168,0.780407659653944,-1,0.566493002730344,6603,TRUE
3263,-49.21875,23.2170827799185,0.86260593225674,-1,0.566493002730344,6460,TRUE
3264,-46.40625,22.3074062926486,0.952079146700925,-1,0.566493002730344,6461,TRUE
3265,-133.59375,20.0295972386756,-0.952079146700925,-1,0.503357699799294,6283,TRUE
3266,-130.78125,20.8641902416153,-0.86260593225674,-1,0.503357699799294,6284,TRUE
3267,-127.96875,21.6441800935059,-0.780407659653943,-1,0.503357699799294,6429,TRUE
3268,-125.15625,22.3690088751137,-0.704279460865044,-1,0.503357699799294,6430,TRUE
3269,-122.34375,23.0382807548799,-0.633243016177569,-1,0.503357699799294,6431,TRUE
3270,-119.53125,23.6517355222291,-0.566493002730344,-1,0.503357699799294,6432,TRUE
3271,-116.71875,24.209223564006,-0.503357699799294,-1,0.503357699799294,6577,TRUE
3272,-113.90625,24.7106826076109,-0.443269513890864,-1,0.503357699799294,6578,TRUE
3273,-111.09375,25.1561164532549,-0.385742566271121,-1,0.503357699799294,6580,FALSE
3274,-108.28125,25.5455758342192,-0.330355377344334,-1,0.503357699799294,6581,FALSE
3275,-105.46875,25.8791414780066,-0.276737270140414,-1,0.503357699799294,6582,FALSE
3276,-102.65625,26.156909391844,-0.224557509317129,-1,0.503357699799294,6583,FALSE
3277,-99.84375,26.3789783615141,-0.173516460137856,-1,0.503357699799294,6728,FALSE
3278,-97.03125,26.545439631044,-0.123338236136739,-1,0.503357699799294,6729,TRUE
3279,-94.21875,26.6563687202812,-0.0737644315224492,-1,0.503357699799294,6730,TRUE
3280,-91.40625,26.7118193357863,-0.0245486221089254,-1,0.503357699799294,6731,TRUE
3281,-88.59375,26.7118193357863,0.0245486221089255,-1,0.503357699799294,6733,TRUE
3282,-85.78125,26.6563687202812,0.0737644315224493,-1,0.503357699799294,6734,TRUE
